,album_id,album_name,artist_id,artist_name,duration_ms,explicit,popularity,release_date,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,record_label,artist_followers,artist_genres,artist_popularity
7wbhY1RI9dsxgyqYfonBra,3IPz4Ueerq9RGN2jMlXNes,The Local Man,3uo0ix4Y67XHVWBhXXIY1S,Xavier Wulf,92055,True,33,2017-08-03,Beyond The Clouds,0.434,0.862,0.345,0,1,0.125,-12.449,1,0.161,130.05,4,0.447,47,The Hollow Squad,166536,"['dark_trap', 'emo_rap', 'underground_hip_hop', 'vapor_trap']",63
7b6Lp3fS8KjHY7LSxX5eCF,4zLTA4ez8IJaXUVPi2bJ0R,Project X,3uo0ix4Y67XHVWBhXXIY1S,Xavier Wulf,189831,True,41,2015-05-08,Wulf of Akina,0.414,0.653,0.426,0.0631,2,0.05,-13.608,1,0.0398,118.974,3,0.0393,58,Hollow Squad / EMPIRE,166536,"['dark_trap', 'emo_rap', 'underground_hip_hop', 'vapor_trap']",63
4y8nbF2aSO0D2HZ7ElYPPo,1ddeJkirhX0QImKQ46h53J,Check It Out,3uo0ix4Y67XHVWBhXXIY1S,Xavier Wulf,161412,True,48,2017-11-17,Check It Out,0.0844,0.878,0.541,5.18e-06,9,0.101,-8.964,0,0.0692,156.016,4,0.67,45,The Hollow Squad,166536,"['dark_trap', 'emo_rap', 'underground_hip_hop', 'vapor_trap']",63
3OrzQ7xwaLyhEV7M10CqCS,0XBFkbLpcpDzlg5eYrUIzl,Lonely,6WkUZyqghQei2G809wMKuZ,Yung Bans,194564,True,67,2017-12-15,Lonely,0.248,0.764,0.362,3e-06,6,0.0974,-13.237,0,0.317,153.954,4,0.352,63,Yung Bans / Foundation,228771,"['dark_trap', 'rap', 'trap_music', 'underground_hip_hop', 'vapor_trap']",69
1DItMaT9W8U8SrDv8p6rAX,78Mvyn2rBPIm7CSL12lzUa,Yung Bans Vol. 3,6WkUZyqghQei2G809wMKuZ,Yung Bans,154693,True,49,2018-01-23,Eye 2 Eye,0.132,0.751,0.421,0.0291,11,0.105,-10.158,0,0.0649,75.497,4,0.416,52,Yung Bans / Foundation,228771,"['dark_trap', 'rap', 'trap_music', 'underground_hip_hop', 'vapor_trap']",69
1vzOJ6Ubklb9YWC2CLT7ki,55NPZZeYn0wEqfpU2bewoy,OVERDUE,7xfw3rOQf6IkDQBwQxKpH9,CEV,164075,True,23,2018-01-10,FUCK A 9-5,0.323,0.858,0.28,0,2,0.212,-16.176,1,0.458,142.924,4,0.357,29,CEV,965,[],22
38kJAXTW2GZPLB8RG6kzTz,0jVp9MrxqPyx8dvWxgvY2Y,Ain't Know,6WkUZyqghQei2G809wMKuZ,Yung Bans,133381,True,37,2017-10-03,Ain't Know,0.0461,0.735,0.573,0.149,1,0.114,-9.805,0,0.228,143.989,4,0.579,33,A3C / iHipHop Distribution,228771,"['dark_trap', 'rap', 'trap_music', 'underground_hip_hop', 'vapor_trap']",69
3ZzcNB95e4pWgN3ijV2PMj,6unT7ojJOXuctONeVc91Jo,CHAPTER 23 (THE EDITS),4RplrFWR0RIup8ZUOBxzpV,Drew OfThe Drew,176052,False,8,2017-09-29,PUFF PUFF PASS (EDIT),0.119,0.683,0.698,0,2,0.0833,-4.422,0,0.343,95.968,4,0.797,32,Big Deb Inc.,1939,[],15
6GAHGGWs0wRCUSIxNXv0jU,0IWEi45l5jEQjf1wLfHr1a,I Fall Apart,24Bq9F6DJfzTaqgmoxT5vm,Corey Harper,255393,False,30,2017-12-08,I Fall Apart,0.918,0.555,0.149,3.21e-06,11,0.141,-12.645,1,0.0432,149.866,4,0.395,27,Tuxedo Music,22158,"['indie_anthem-folk', 'indie_cafe_pop', 'indiecoustica']",48
08pICBwnhiCoNBvkqEIe2k,0Q6vjJtRlk66lyzP2kIkeD,Your True Name,0utS63XytOEVN1EtzWhJpG,The Radio Dept.,245531,False,33,2018-01-12,Your True Name,0.0598,0.575,0.832,0.255,8,0.13,-9.663,1,0.0295,142.03,4,0.286,30,Just So!,79123,"['chillwave', 'dream_pop', 'indie_pop', 'indietronica', 'lund_indie', 'metropopolis', 'noise_pop', 'nu_gaze', 'shoegaze', 'swedish_indie_pop']",48
7EZotMfQl3ZxIfSZOdCoiZ,3ofduixInY46HDw4kTPjw6,Vern Matz,3ueZVX55ehCZVl46S1YTcj,Vern Matz,237320,False,6,2018-01-19,Operator,0.563,0.581,0.697,0.00618,7,0.162,-7.033,1,0.0263,137.045,4,0.331,11,Vern Matz,313,['connecticut_indie'],15
1osH2do9vncBrg7jT36O5S,1XsrpPKv4xIdrxW3eo2KRa,Supastars,6oMuImdp5ZcFhWP0ESe6mG,Migos,294734,True,0,2018-01-22,Supastars,0.286,0.775,0.74,0,1,0.076,-3.271,1,0.0671,75.966,4,0.327,0,"Quality Control Music, LLC",8382306,"['atl_hip_hop', 'pop', 'pop_rap', 'rap', 'trap_music']",87
3rl44MGrFZ1U5Po5z7EQR4,2ZWJn6gZwDhqzEBANtD40Q,IUD,7d64ZVOXg02y73HB5UMqkb,Okay Kaya,146723,False,29,2018-01-19,IUD,0.858,0.681,0.276,1.28e-05,7,0.208,-9.846,1,0.027,75.969,4,0.203,26,Heavy Body Records,8245,['alternative_r&b'],47
6ofHl2c5Phq0AyuJUVsWGb,4jk6Mr4i5itP55KJkTBVyw,Good Job No Conversation,0Nj6EN5mur7EJHl0aZuGP7,Vera,201646,False,16,2017-12-08,Falling (feat. Okay Kaya),0.488,0.712,0.533,0,5,0.0849,-6.879,1,0.131,89.983,4,0.637,47,"Ultra Records, LLC",2916,['danish_electro-pop'],42
4q3KkucNQOahEc2e8ZzxWL,4656EeOAPQ2s7wzEr0uFcn,I'm Just Snacking,6sHCvZe1PHrOAuYlwTLNH4,Gus Dapperton,198000,False,46,2017-05-17,I'm Just Snacking,0.134,0.614,0.478,4.52e-06,8,0.254,-7.306,0,0.0289,127.994,4,0.384,43,Gus Dapperton,136621,"['indie_garage_rock', 'indie_poptimism']",63
6nY9qOQWEAqdy0rV29Atii,1q8BTAmpNT8vwf6a5LY6KM,Aldrig Mer (feat. TENDER),1ikID9RZZMvkuBGDWrqajq,Kasbo,243918,False,46,2018-01-18,Aldrig Mer (feat. TENDER),0.0658,0.49,0.774,0.107,7,0.11,-5.789,1,0.046,92.477,4,0.142,42,Foreign Family Collective/Counter Records,59888,"['catstep', 'edm', 'electropop', 'swedish_electropop', 'tropical_house', 'vapor_soul', 'vapor_twitch']",65
2nNxFBHSubLLx2FFJhFR3w,6VVq0JMVTInQw6FhX0PkWi,Pimps of Freedom (Whores of D.C.),1SlJ7H98yruwWaFXTKTtBS,Minor Characters,277469,False,0,2018-01-19,Pimps of Freedom (Whores of D.C.),0.00541,0.518,0.472,0.0434,0,0.0485,-8.872,1,0.0323,144.073,4,0.389,0,Minor Characters,440,['chicago_indie'],3
3JsJSLtCbpoznoC2PykPSF,6VABzI0HVvgWpnx6UpkIXv,Love You Better,7gIDHAJ0iFOGSMTiqsNUZT,Phillip Larue,229801,False,18,2018-01-12,Love You Better,0.765,0.636,0.23,0.000103,6,0.109,-13.058,1,0.0363,131.958,4,0.175,15,Above Ground / Tone Tree Music,7558,"['acoustic_pop', 'indie_anthem-folk', 'indiecoustica', 'neo_mellow']",44
654FxY36y0lK5BNEnQ0Bg4,3i2qOSlKtxsQItzD3nH9vq,Lonely Now,1BM9iiJaq21vJlIwXsacEz,Ezra Jordan,212863,False,36,2018-01-26,Lonely Now,0.249,0.721,0.561,0,10,0.137,-7.396,0,0.0273,97.033,4,0.61,33,Ezra Jordan,938,[],34
78qB4IerdTSVCCyJN5sQqU,7AMfEtv6ztWDXFp6GvQ0M6,What's On Ya Mind,3StB6ddX8vfwCGVD9HlNUw,Take A Daytrip,168888,True,18,2018-01-26,What's On Ya Mind,0.123,0.738,0.542,0.616,2,0.394,-5.995,1,0.181,162.022,4,0.409,15,No Idle,6166,[],49
6GmjF0MtrK8UHQlIh6tzRt,4gya1fgKayZeV02y9EHIUf,Crisis (feat. 21 Savage),2IDLDx25HU1nQMKde4n61a,Rich Brian,216189,True,58,2017-11-10,Crisis (feat. 21 Savage),0.0699,0.898,0.671,5.17e-05,11,0.12,-5.942,0,0.227,144.992,4,0.668,54,88rising Music / EMPIRE,977438,"['indonesian_hip_hop', 'underground_hip_hop']",74
3DgzTq5s4XJgikJgY0QWE5,1T7Rqjbe6aGEuogx0Pl8UV,A Million Miles an Hour,0WvTK38rXqPCD5pZMDuX20,Oliver Francis,156003,True,45,2017-10-13,Gene Simmons,0.0475,0.346,0.568,7.03e-06,7,0.13,-7.468,1,0.219,81.982,4,0.228,61,Oliver Francis,86923,"['dark_trap', 'emo_rap', 'lo-fi_beats', 'underground_hip_hop', 'vapor_trap']",62
2SuIYlZGiGiWNO1nnNKSaR,1T7Rqjbe6aGEuogx0Pl8UV,A Million Miles an Hour,0WvTK38rXqPCD5pZMDuX20,Oliver Francis,181621,True,52,2017-10-13,Aeou,0.0852,0.483,0.702,0.000213,0,0.195,-7.086,1,0.139,110.579,4,0.104,61,Oliver Francis,86923,"['dark_trap', 'emo_rap', 'lo-fi_beats', 'underground_hip_hop', 'vapor_trap']",62
